
Device_id,kernel_name,kernel_type,stream_id,task_id,task_time(us),task_start(us),task_stop(us)
0,MhcHeadCollapse,AI_VECTOR_CORE,47,253,4.520,1789185298687140.960	,1789185298687145.480	
0,MhcHeadCollapse,AI_VECTOR_CORE,47,254,4.540,1789185298687145.560	,1789185298687150.100	
0,MhcHeadCollapse,AI_VECTOR_CORE,47,255,4.360,1789185298687159.520	,1789185298687163.880	
0,MhcHeadCollapse,AI_VECTOR_CORE,47,256,4.320,1789185298687170.080	,1789185298687174.400	
0,MhcHeadCollapse,AI_VECTOR_CORE,47,257,4.600,1789185298687180.360	,1789185298687184.960	
0,MhcHeadCollapse,AI_VECTOR_CORE,47,258,4.600,1789185298687190.200	,1789185298687194.800	
0,MhcHeadCollapse,AI_VECTOR_CORE,47,259,4.580,1789185298687200.400	,1789185298687204.980	
0,MhcHeadCollapse,AI_VECTOR_CORE,47,260,4.460,1789185298687210.320	,1789185298687214.780	
0,MhcHeadCollapse,AI_VECTOR_CORE,47,261,4.560,1789185298687220.680	,1789185298687225.240	
0,MhcHeadCollapse,AI_VECTOR_CORE,47,262,4.520,1789185298687235.060	,1789185298687239.580	
0,MhcHeadCollapse,AI_VECTOR_CORE,47,263,4.480,1789185298687245.140	,1789185298687249.620	
0,MhcHeadCollapse,AI_VECTOR_CORE,47,264,4.460,1789185298687255.020	,1789185298687259.480	
0,MhcHeadCollapse,AI_VECTOR_CORE,47,265,4.340,1789185298687261.300	,1789185298687265.640	
0,MhcHeadCollapse,AI_VECTOR_CORE,47,266,4.600,1789185298687273.540	,1789185298687278.140	
0,MhcHeadCollapse,AI_VECTOR_CORE,47,267,4.580,1789185298687283.480	,1789185298687288.060	
0,MhcHeadCollapse,AI_VECTOR_CORE,47,268,5.020,1789185298687293.640	,1789185298687298.660	
0,MhcHeadCollapse,AI_VECTOR_CORE,47,269,4.560,1789185298687300.060	,1789185298687304.620	
0,MhcHeadCollapse,AI_VECTOR_CORE,47,270,4.580,1789185298687311.800	,1789185298687316.380	
0,MhcHeadCollapse,AI_VECTOR_CORE,47,271,4.600,1789185298687321.880	,1789185298687326.480	
0,MhcHeadCollapse,AI_VECTOR_CORE,47,272,4.700,1789185298687332.000	,1789185298687336.700	
0,MhcHeadCollapse,AI_VECTOR_CORE,47,273,4.520,1789185298687342.640	,1789185298687347.160	
0,MhcHeadCollapse,AI_VECTOR_CORE,47,274,4.580,1789185298687352.580	,1789185298687357.160	
0,MhcHeadCollapse,AI_VECTOR_CORE,47,275,4.480,1789185298687361.960	,1789185298687366.440	
0,MhcHeadCollapse,AI_VECTOR_CORE,47,276,4.340,1789185298687370.960	,1789185298687375.300	
0,MhcHeadCollapse,AI_VECTOR_CORE,47,277,4.400,1789185298687381.120	,1789185298687385.520	
0,MhcHeadCollapse,AI_VECTOR_CORE,47,278,4.420,1789185298687387.880	,1789185298687392.300	
0,MhcHeadCollapse,AI_VECTOR_CORE,47,279,4.500,1789185298687399.300	,1789185298687403.800	
0,MhcHeadCollapse,AI_VECTOR_CORE,47,280,4.480,1789185298687409.280	,1789185298687413.760	
0,MhcHeadCollapse,AI_VECTOR_CORE,47,281,4.420,1789185298687419.320	,1789185298687423.740	
0,MhcHeadCollapse,AI_VECTOR_CORE,47,282,4.560,1789185298687430.500	,1789185298687435.060	
0,MhcHeadCollapse,AI_VECTOR_CORE,47,283,4.540,1789185298687440.520	,1789185298687445.060	
0,MhcHeadCollapse,AI_VECTOR_CORE,47,284,4.700,1789185298687449.380	,1789185298687454.080	
0,MhcHeadCollapse,AI_VECTOR_CORE,47,285,4.560,1789185298687458.900	,1789185298687463.460	
0,MhcHeadCollapse,AI_VECTOR_CORE,47,286,4.460,1789185298687468.840	,1789185298687473.300	
0,MhcHeadCollapse,AI_VECTOR_CORE,47,287,4.520,1789185298687479.100	,1789185298687483.620	
0,MhcHeadCollapse,AI_VECTOR_CORE,47,288,4.580,1789185298687487.760	,1789185298687492.340	
0,MhcHeadCollapse,AI_VECTOR_CORE,47,289,4.840,1789185298687497.820	,1789185298687502.660	
0,MhcHeadCollapse,AI_VECTOR_CORE,47,290,4.340,1789185298687508.060	,1789185298687512.400	
0,MhcHeadCollapse,AI_VECTOR_CORE,47,291,4.360,1789185298687515.200	,1789185298687519.560	
0,MhcHeadCollapse,AI_VECTOR_CORE,47,292,4.440,1789185298687526.260	,1789185298687530.700	
0,MhcHeadCollapse,AI_VECTOR_CORE,47,293,4.500,1789185298687536.500	,1789185298687541.000	
0,MhcHeadCollapse,AI_VECTOR_CORE,47,294,4.620,1789185298687546.400	,1789185298687551.020	
0,MhcHeadCollapse,AI_VECTOR_CORE,47,295,4.440,1789185298687553.880	,1789185298687558.320	
0,MhcHeadCollapse,AI_VECTOR_CORE,47,296,4.340,1789185298687564.620	,1789185298687568.960	
0,MhcHeadCollapse,AI_VECTOR_CORE,47,297,4.360,1789185298687574.820	,1789185298687579.180	
0,MhcHeadCollapse,AI_VECTOR_CORE,47,298,4.720,1789185298687579.200	,1789185298687583.920	
0,MhcHeadCollapse,AI_VECTOR_CORE,47,299,4.700,1789185298687593.200	,1789185298687597.900	
0,MhcHeadCollapse,AI_VECTOR_CORE,47,300,4.460,1789185298687603.240	,1789185298687607.700	
0,MhcHeadCollapse,AI_VECTOR_CORE,47,301,4.600,1789185298687613.320	,1789185298687617.920	
0,MhcHeadCollapse,AI_VECTOR_CORE,47,302,4.500,1789185298687621.060	,1789185298687625.560	
0,MhcHeadCollapse,AI_VECTOR_CORE,47,303,4.520,1789185298687631.560	,1789185298687636.080	
0,MhcHeadCollapse,AI_VECTOR_CORE,47,304,4.580,1789185298687641.820	,1789185298687646.400	
0,MhcHeadCollapse,AI_VECTOR_CORE,47,305,4.480,1789185298687652.100	,1789185298687656.580	
0,MhcHeadCollapse,AI_VECTOR_CORE,47,306,4.380,1789185298687662.580	,1789185298687666.960	
0,MhcHeadCollapse,AI_VECTOR_CORE,47,307,4.400,1789185298687671.840	,1789185298687676.240	
0,MhcHeadCollapse,AI_VECTOR_CORE,47,308,4.420,1789185298687680.760	,1789185298687685.180	
0,MhcHeadCollapse,AI_VECTOR_CORE,47,309,4.460,1789185298687690.960	,1789185298687695.420	
0,MhcHeadCollapse,AI_VECTOR_CORE,47,310,4.480,1789185298687701.040	,1789185298687705.520	
0,MhcHeadCollapse,AI_VECTOR_CORE,47,311,4.420,1789185298687709.820	,1789185298687714.240	
0,MhcHeadCollapse,AI_VECTOR_CORE,47,312,4.520,1789185298687719.340	,1789185298687723.860	
0,MhcHeadCollapse,AI_VECTOR_CORE,47,313,4.520,1789185298687730.320	,1789185298687734.840	
0,MhcHeadCollapse,AI_VECTOR_CORE,47,314,4.720,1789185298687741.320	,1789185298687746.040	
0,MhcHeadCollapse,AI_VECTOR_CORE,47,315,4.560,1789185298687751.760	,1789185298687756.320	
0,MhcHeadCollapse,AI_VECTOR_CORE,47,316,4.480,1789185298687761.660	,1789185298687766.140	
0,MhcHeadCollapse,AI_VECTOR_CORE,47,317,4.500,1789185298687770.340	,1789185298687774.840	
0,MhcHeadCollapse,AI_VECTOR_CORE,47,318,4.580,1789185298687779.940	,1789185298687784.520	
0,MhcHeadCollapse,AI_VECTOR_CORE,47,319,4.720,1789185298687790.020	,1789185298687794.740	
0,MhcHeadCollapse,AI_VECTOR_CORE,47,320,4.400,1789185298687800.720	,1789185298687805.120	
0,MhcHeadCollapse,AI_VECTOR_CORE,47,321,4.480,1789185298687817.380	,1789185298687821.860	
0,MhcHeadCollapse,AI_VECTOR_CORE,47,322,4.460,1789185298687827.400	,1789185298687831.860	
0,MhcHeadCollapse,AI_VECTOR_CORE,47,323,4.440,1789185298687838.080	,1789185298687842.520	
0,MhcHeadCollapse,AI_VECTOR_CORE,47,324,4.440,1789185298687849.120	,1789185298687853.560	
0,MhcHeadCollapse,AI_VECTOR_CORE,47,325,4.580,1789185298687859.220	,1789185298687863.800	
0,MhcHeadCollapse,AI_VECTOR_CORE,47,326,4.560,1789185298687869.300	,1789185298687873.860	
0,MhcHeadCollapse,AI_VECTOR_CORE,47,327,4.520,1789185298687877.860	,1789185298687882.380	
0,MhcHeadCollapse,AI_VECTOR_CORE,47,328,4.520,1789185298687887.540	,1789185298687892.060	
0,MhcHeadCollapse,AI_VECTOR_CORE,47,329,4.640,1789185298687897.860	,1789185298687902.500	
0,MhcHeadCollapse,AI_VECTOR_CORE,47,330,4.640,1789185298687907.720	,1789185298687912.360	
0,MhcHeadCollapse,AI_VECTOR_CORE,47,331,4.460,1789185298687916.020	,1789185298687920.480	
0,MhcHeadCollapse,AI_VECTOR_CORE,47,332,4.520,1789185298687926.060	,1789185298687930.580	
0,MhcHeadCollapse,AI_VECTOR_CORE,47,333,4.460,1789185298687937.500	,1789185298687941.960	
0,MhcHeadCollapse,AI_VECTOR_CORE,47,334,4.580,1789185298687947.200	,1789185298687951.780	
0,MhcHeadCollapse,AI_VECTOR_CORE,47,335,4.400,1789185298687957.200	,1789185298687961.600	
0,MhcHeadCollapse,AI_VECTOR_CORE,47,336,4.360,1789185298687965.940	,1789185298687970.300	
0,MhcHeadCollapse,AI_VECTOR_CORE,47,337,4.420,1789185298687975.520	,1789185298687979.940	
0,MhcHeadCollapse,AI_VECTOR_CORE,47,338,4.420,1789185298687985.760	,1789185298687990.180	
0,MhcHeadCollapse,AI_VECTOR_CORE,47,339,4.600,1789185298687995.840	,1789185298688000.440	
0,MhcHeadCollapse,AI_VECTOR_CORE,47,340,4.440,1789185298688001.700	,1789185298688006.140	
0,MhcHeadCollapse,AI_VECTOR_CORE,47,341,4.480,1789185298688014.420	,1789185298688018.900	
0,MhcHeadCollapse,AI_VECTOR_CORE,47,342,4.500,1789185298688025.240	,1789185298688029.740	
0,MhcHeadCollapse,AI_VECTOR_CORE,47,343,4.660,1789185298688036.240	,1789185298688040.900	
0,MhcHeadCollapse,AI_VECTOR_CORE,47,344,4.660,1789185298688043.660	,1789185298688048.320	
0,MhcHeadCollapse,AI_VECTOR_CORE,47,345,4.680,1789185298688054.500	,1789185298688059.180	
0,MhcHeadCollapse,AI_VECTOR_CORE,47,346,4.500,1789185298688065.460	,1789185298688069.960	
0,MhcHeadCollapse,AI_VECTOR_CORE,47,347,4.620,1789185298688075.620	,1789185298688080.240	
0,MhcHeadCollapse,AI_VECTOR_CORE,47,348,4.640,1789185298688085.700	,1789185298688090.340	
0,MhcHeadCollapse,AI_VECTOR_CORE,47,349,4.420,1789185298688093.940	,1789185298688098.360	
0,MhcHeadCollapse,AI_VECTOR_CORE,47,350,4.520,1789185298688103.920	,1789185298688108.440	
0,MhcHeadCollapse,AI_VECTOR_CORE,47,351,4.440,1789185298688114.180	,1789185298688118.620	
0,MhcHeadCollapse,AI_VECTOR_CORE,47,352,4.500,1789185298688120.200	,1789185298688124.700	
0,MhcHeadCollapse,AI_VECTOR_CORE,47,353,5.020,1789185298688133.020	,1789185298688138.040	
0,MhcHeadCollapse,AI_VECTOR_CORE,47,354,4.540,1789185298688143.220	,1789185298688147.760	
0,MhcHeadCollapse,AI_VECTOR_CORE,47,355,4.380,1789185298688153.240	,1789185298688157.620	
0,MhcHeadCollapse,AI_VECTOR_CORE,47,356,4.340,1789185298688157.740	,1789185298688162.080	
0,MhcHeadCollapse,AI_VECTOR_CORE,47,357,4.620,1789185298688171.540	,1789185298688176.160	
0,MhcHeadCollapse,AI_VECTOR_CORE,47,358,4.600,1789185298688181.700	,1789185298688186.300	
0,MhcHeadCollapse,AI_VECTOR_CORE,47,359,4.600,1789185298688191.720	,1789185298688196.320	
0,MhcHeadCollapse,AI_VECTOR_CORE,47,360,4.460,1789185298688200.260	,1789185298688204.720	
0,MhcHeadCollapse,AI_VECTOR_CORE,47,361,4.580,1789185298688210.200	,1789185298688214.780	
0,MhcHeadCollapse,AI_VECTOR_CORE,47,362,4.740,1789185298688221.220	,1789185298688225.960	
0,MhcHeadCollapse,AI_VECTOR_CORE,47,363,4.500,1789185298688232.700	,1789185298688237.200	
0,MhcHeadCollapse,AI_VECTOR_CORE,47,364,4.660,1789185298688242.560	,1789185298688247.220	
0,MhcHeadCollapse,AI_VECTOR_CORE,47,365,4.440,1789185298688252.820	,1789185298688257.260	
0,MhcHeadCollapse,AI_VECTOR_CORE,47,366,4.480,1789185298688263.380	,1789185298688267.860	
0,MhcHeadCollapse,AI_VECTOR_CORE,47,367,4.380,1789185298688272.620	,1789185298688277.000	
0,MhcHeadCollapse,AI_VECTOR_CORE,47,368,4.400,1789185298688281.920	,1789185298688286.320	
0,MhcHeadCollapse,AI_VECTOR_CORE,47,369,5.000,1789185298688291.940	,1789185298688296.940	
0,MhcHeadCollapse,AI_VECTOR_CORE,47,370,4.360,1789185298688301.840	,1789185298688306.200	
0,MhcHeadCollapse,AI_VECTOR_CORE,47,371,4.480,1789185298688310.700	,1789185298688315.180	
0,MhcHeadCollapse,AI_VECTOR_CORE,47,372,4.500,1789185298688320.120	,1789185298688324.620	
0,MhcHeadCollapse,AI_VECTOR_CORE,47,373,4.540,1789185298688330.640	,1789185298688335.180	
0,MhcHeadCollapse,AI_VECTOR_CORE,47,374,4.600,1789185298688340.520	,1789185298688345.120	
0,MhcHeadCollapse,AI_VECTOR_CORE,47,375,4.600,1789185298688349.180	,1789185298688353.780	
0,MhcHeadCollapse,AI_VECTOR_CORE,47,376,4.540,1789185298688358.720	,1789185298688363.260	
0,MhcHeadCollapse,AI_VECTOR_CORE,47,377,4.600,1789185298688368.760	,1789185298688373.360	
0,MhcHeadCollapse,AI_VECTOR_CORE,47,378,4.500,1789185298688378.960	,1789185298688383.460	
0,MhcHeadCollapse,AI_VECTOR_CORE,47,379,4.660,1789185298688387.900	,1789185298688392.560	
0,MhcHeadCollapse,AI_VECTOR_CORE,47,380,4.680,1789185298688397.100	,1789185298688401.780	
0,MhcHeadCollapse,AI_VECTOR_CORE,47,381,4.380,1789185298688407.760	,1789185298688412.140	
0,MhcHeadCollapse,AI_VECTOR_CORE,47,382,4.480,1789185298688417.900	,1789185298688422.380	
0,MhcHeadCollapse,AI_VECTOR_CORE,47,383,4.500,1789185298688428.900	,1789185298688433.400	
0,MhcHeadCollapse,AI_VECTOR_CORE,47,384,4.540,1789185298688439.520	,1789185298688444.060	
0,MhcHeadCollapse,AI_VECTOR_CORE,47,385,4.480,1789185298688449.640	,1789185298688454.120	
0,MhcHeadCollapse,AI_VECTOR_CORE,47,386,4.340,1789185298688459.540	,1789185298688463.880	
0,MhcHeadCollapse,AI_VECTOR_CORE,47,387,4.380,1789185298688478.000	,1789185298688482.380	
0,MhcHeadCollapse,AI_VECTOR_CORE,47,388,4.600,1789185298688482.400	,1789185298688487.000	
0,MhcHeadCollapse,AI_VECTOR_CORE,47,389,4.740,1789185298688488.780	,1789185298688493.520	
0,MhcHeadCollapse,AI_VECTOR_CORE,47,390,4.460,1789185298688498.840	,1789185298688503.300	
0,MhcHeadCollapse,AI_VECTOR_CORE,47,391,4.460,1789185298688508.980	,1789185298688513.440	
0,MhcHeadCollapse,AI_VECTOR_CORE,47,392,4.720,1789185298688519.060	,1789185298688523.780	
0,MhcHeadCollapse,AI_VECTOR_CORE,47,393,4.580,1789185298688529.160	,1789185298688533.740	
0,MhcHeadCollapse,AI_VECTOR_CORE,47,394,4.620,1789185298688547.500	,1789185298688552.120	
0,MhcHeadCollapse,AI_VECTOR_CORE,47,395,4.980,1789185298688552.600	,1789185298688557.580	
0,MhcHeadCollapse,AI_VECTOR_CORE,47,396,4.600,1789185298688565.620	,1789185298688570.220	
0,MhcHeadCollapse,AI_VECTOR_CORE,47,397,4.440,1789185298688573.860	,1789185298688578.300	
0,MhcHeadCollapse,AI_VECTOR_CORE,47,398,4.400,1789185298688580.740	,1789185298688585.140	
0,MhcHeadCollapse,AI_VECTOR_CORE,47,399,4.420,1789185298688592.400	,1789185298688596.820	
0,MhcHeadCollapse,AI_VECTOR_CORE,47,400,4.360,1789185298688602.240	,1789185298688606.600	
0,MhcHeadCollapse,AI_VECTOR_CORE,47,401,4.360,1789185298688612.480	,1789185298688616.840	
0,MhcHeadCollapse,AI_VECTOR_CORE,47,402,4.460,1789185298688622.400	,1789185298688626.860	
0,MhcHeadCollapse,AI_VECTOR_CORE,47,403,4.540,1789185298688628.980	,1789185298688633.520	
0,MhcHeadCollapse,AI_VECTOR_CORE,47,404,4.560,1789185298688641.960	,1789185298688646.520	
0,MhcHeadCollapse,AI_VECTOR_CORE,47,405,4.500,1789185298688652.420	,1789185298688656.920	
0,MhcHeadCollapse,AI_VECTOR_CORE,47,406,4.520,1789185298688662.540	,1789185298688667.060	
0,MhcHeadCollapse,AI_VECTOR_CORE,47,407,4.660,1789185298688670.040	,1789185298688674.700	
0,MhcHeadCollapse,AI_VECTOR_CORE,47,408,4.520,1789185298688681.000	,1789185298688685.520	
0,MhcHeadCollapse,AI_VECTOR_CORE,47,409,4.540,1789185298688691.120	,1789185298688695.660	
0,MhcHeadCollapse,AI_VECTOR_CORE,47,410,4.620,1789185298688701.880	,1789185298688706.500	
0,MhcHeadCollapse,AI_VECTOR_CORE,47,411,4.540,1789185298688712.040	,1789185298688716.580	
0,MhcHeadCollapse,AI_VECTOR_CORE,47,412,4.400,1789185298688720.640	,1789185298688725.040	
0,MhcHeadCollapse,AI_VECTOR_CORE,47,413,4.960,1789185298688731.300	,1789185298688736.260	
0,MhcHeadCollapse,AI_VECTOR_CORE,47,414,4.600,1789185298688741.960	,1789185298688746.560	
0,MhcHeadCollapse,AI_VECTOR_CORE,47,415,4.440,1789185298688751.980	,1789185298688756.420	
0,MhcHeadCollapse,AI_VECTOR_CORE,47,416,4.440,1789185298688762.480	,1789185298688766.920	
0,MhcHeadCollapse,AI_VECTOR_CORE,47,417,4.500,1789185298688771.220	,1789185298688775.720	
0,MhcHeadCollapse,AI_VECTOR_CORE,47,418,4.420,1789185298688780.900	,1789185298688785.320	
0,MhcHeadCollapse,AI_VECTOR_CORE,47,419,4.440,1789185298688790.820	,1789185298688795.260	
0,MhcHeadCollapse,AI_VECTOR_CORE,47,420,4.540,1789185298688797.180	,1789185298688801.720	
0,MhcHeadCollapse,AI_VECTOR_CORE,47,421,4.560,1789185298688809.220	,1789185298688813.780	
0,MhcHeadCollapse,AI_VECTOR_CORE,47,422,4.480,1789185298688819.200	,1789185298688823.680	
0,MhcHeadCollapse,AI_VECTOR_CORE,47,423,5.020,1789185298688829.380	,1789185298688834.400	
0,MhcHeadCollapse,AI_VECTOR_CORE,47,424,4.700,1789185298688839.680	,1789185298688844.380	
0,MhcHeadCollapse,AI_VECTOR_CORE,47,425,4.540,1789185298688848.400	,1789185298688852.940	
0,MhcHeadCollapse,AI_VECTOR_CORE,47,426,4.480,1789185298688857.880	,1789185298688862.360	
0,MhcHeadCollapse,AI_VECTOR_CORE,47,427,4.520,1789185298688868.320	,1789185298688872.840	
0,MhcHeadCollapse,AI_VECTOR_CORE,47,428,4.500,1789185298688878.320	,1789185298688882.820	
0,MhcHeadCollapse,AI_VECTOR_CORE,47,429,4.520,1789185298688886.860	,1789185298688891.380	
0,MhcHeadCollapse,AI_VECTOR_CORE,47,430,4.420,1789185298688896.880	,1789185298688901.300	
0,MhcHeadCollapse,AI_VECTOR_CORE,47,431,4.380,1789185298688906.820	,1789185298688911.200	
0,MhcHeadCollapse,AI_VECTOR_CORE,47,432,4.400,1789185298688916.760	,1789185298688921.160	
0,MhcHeadCollapse,AI_VECTOR_CORE,47,433,4.420,1789185298688927.880	,1789185298688932.300	
0,MhcHeadCollapse,AI_VECTOR_CORE,47,434,4.540,1789185298688945.260	,1789185298688949.800	
0,MhcHeadCollapse,AI_VECTOR_CORE,47,435,4.480,1789185298688954.440	,1789185298688958.920	
0,MhcHeadCollapse,AI_VECTOR_CORE,47,436,4.440,1789185298688961.140	,1789185298688965.580	
0,MhcHeadCollapse,AI_VECTOR_CORE,47,437,4.540,1789185298688972.580	,1789185298688977.120	
0,MhcHeadCollapse,AI_VECTOR_CORE,47,438,4.580,1789185298688982.820	,1789185298688987.400	
0,MhcHeadCollapse,AI_VECTOR_CORE,47,439,4.720,1789185298688987.440	,1789185298688992.160	
0,MhcHeadCollapse,AI_VECTOR_CORE,47,440,4.640,1789185298689001.040	,1789185298689005.680	
0,MhcHeadCollapse,AI_VECTOR_CORE,47,441,4.460,1789185298689011.140	,1789185298689015.600	
0,MhcHeadCollapse,AI_VECTOR_CORE,47,442,4.640,1789185298689021.260	,1789185298689025.900	
0,MhcHeadCollapse,AI_VECTOR_CORE,47,443,4.600,1789185298689032.180	,1789185298689036.780	
0,MhcHeadCollapse,AI_VECTOR_CORE,47,444,4.460,1789185298689042.240	,1789185298689046.700	
0,MhcHeadCollapse,AI_VECTOR_CORE,47,445,4.360,1789185298689051.300	,1789185298689055.660	
0,MhcHeadCollapse,AI_VECTOR_CORE,47,446,4.480,1789185298689060.680	,1789185298689065.160	
0,MhcHeadCollapse,AI_VECTOR_CORE,47,447,4.460,1789185298689071.120	,1789185298689075.580	
0,MhcHeadCollapse,AI_VECTOR_CORE,47,448,4.480,1789185298689081.680	,1789185298689086.160	
0,MhcHeadCollapse,AI_VECTOR_CORE,47,449,4.460,1789185298689091.560	,1789185298689096.020	
0,MhcHeadCollapse,AI_VECTOR_CORE,47,450,4.480,1789185298689101.620	,1789185298689106.100	
0,MhcHeadCollapse,AI_VECTOR_CORE,47,451,4.420,1789185298689111.660	,1789185298689116.080	
0,MhcHeadCollapse,AI_VECTOR_CORE,47,452,4.540,1789185298689121.660	,1789185298689126.200	
0,MhcHeadCollapse,AI_VECTOR_CORE,47,453,4.520,1789185298689137.260	,1789185298689141.780	
0,MhcHeadCollapse,AI_VECTOR_CORE,47,454,4.720,1789185298689146.500	,1789185298689151.220	
0,MhcHeadCollapse,AI_VECTOR_CORE,47,455,4.540,1789185298689156.480	,1789185298689161.020	
0,MhcHeadCollapse,AI_VECTOR_CORE,47,456,4.460,1789185298689166.460	,1789185298689170.920	
0,MhcHeadCollapse,AI_VECTOR_CORE,47,457,4.540,1789185298689175.180	,1789185298689179.720	
0,MhcHeadCollapse,AI_VECTOR_CORE,47,458,4.600,1789185298689185.060	,1789185298689189.660	
0,MhcHeadCollapse,AI_VECTOR_CORE,47,459,4.700,1789185298689195.060	,1789185298689199.760	
0,MhcHeadCollapse,AI_VECTOR_CORE,47,460,4.380,1789185298689205.600	,1789185298689209.980	
0,MhcHeadCollapse,AI_VECTOR_CORE,47,461,4.520,1789185298689211.040	,1789185298689215.560	
0,MhcHeadCollapse,AI_VECTOR_CORE,47,462,4.460,1789185298689224.060	,1789185298689228.520	
0,MhcHeadCollapse,AI_VECTOR_CORE,47,463,4.540,1789185298689235.020	,1789185298689239.560	
0,MhcHeadCollapse,AI_VECTOR_CORE,47,464,4.580,1789185298689245.220	,1789185298689249.800	
0,MhcHeadCollapse,AI_VECTOR_CORE,47,465,4.440,1789185298689256.100	,1789185298689260.540	
0,MhcHeadCollapse,AI_VECTOR_CORE,47,466,4.360,1789185298689266.580	,1789185298689270.940	
0,MhcHeadCollapse,AI_VECTOR_CORE,47,467,4.860,1789185298689276.580	,1789185298689281.440	
0,MhcHeadCollapse,AI_VECTOR_CORE,47,468,4.660,1789185298689287.200	,1789185298689291.860	
0,MhcHeadCollapse,AI_VECTOR_CORE,47,469,4.620,1789185298689296.120	,1789185298689300.740	
0,MhcHeadCollapse,AI_VECTOR_CORE,47,470,4.480,1789185298689305.420	,1789185298689309.900	
0,MhcHeadCollapse,AI_VECTOR_CORE,47,471,4.460,1789185298689315.680	,1789185298689320.140	
0,MhcHeadCollapse,AI_VECTOR_CORE,47,472,4.580,1789185298689325.880	,1789185298689330.460	
0,MhcHeadCollapse,AI_VECTOR_CORE,47,473,4.620,1789185298689336.860	,1789185298689341.480	
0,MhcHeadCollapse,AI_VECTOR_CORE,47,474,4.560,1789185298689348.240	,1789185298689352.800	
0,MhcHeadCollapse,AI_VECTOR_CORE,47,475,5.000,1789185298689354.320	,1789185298689359.320	
0,MhcHeadCollapse,AI_VECTOR_CORE,47,476,4.440,1789185298689367.020	,1789185298689371.460	
0,MhcHeadCollapse,AI_VECTOR_CORE,47,477,4.640,1789185298689377.240	,1789185298689381.880	
0,MhcHeadCollapse,AI_VECTOR_CORE,47,478,4.360,1789185298689387.200	,1789185298689391.560	
0,MhcHeadCollapse,AI_VECTOR_CORE,47,479,4.500,1789185298689394.880	,1789185298689399.380	
0,MhcHeadCollapse,AI_VECTOR_CORE,47,480,4.360,1789185298689405.920	,1789185298689410.280	
0,MhcHeadCollapse,AI_VECTOR_CORE,47,481,4.340,1789185298689416.740	,1789185298689421.080	
0,MhcHeadCollapse,AI_VECTOR_CORE,47,482,4.520,1789185298689426.820	,1789185298689431.340	
0,MhcHeadCollapse,AI_VECTOR_CORE,47,483,4.520,1789185298689436.860	,1789185298689441.380	
0,MhcHeadCollapse,AI_VECTOR_CORE,47,484,4.600,1789185298689445.460	,1789185298689450.060	
0,MhcHeadCollapse,AI_VECTOR_CORE,47,485,4.480,1789185298689456.380	,1789185298689460.860	
0,MhcHeadCollapse,AI_VECTOR_CORE,47,486,4.580,1789185298689467.020	,1789185298689471.600	
0,MhcHeadCollapse,AI_VECTOR_CORE,47,487,4.580,1789185298689476.900	,1789185298689481.480	
0,MhcHeadCollapse,AI_VECTOR_CORE,47,488,4.480,1789185298689485.580	,1789185298689490.060	
0,MhcHeadCollapse,AI_VECTOR_CORE,47,489,4.640,1789185298689495.400	,1789185298689500.040	
0,MhcHeadCollapse,AI_VECTOR_CORE,47,490,4.560,1789185298689506.260	,1789185298689510.820	
0,MhcHeadCollapse,AI_VECTOR_CORE,47,491,4.620,1789185298689516.280	,1789185298689520.900	
0,MhcHeadCollapse,AI_VECTOR_CORE,47,492,4.400,1789185298689523.200	,1789185298689527.600	
0,MhcHeadCollapse,AI_VECTOR_CORE,47,493,4.460,1789185298689537.540	,1789185298689542.000	
0,MhcHeadCollapse,AI_VECTOR_CORE,47,494,4.520,1789185298689546.460	,1789185298689550.980	
0,MhcHeadCollapse,AI_VECTOR_CORE,47,495,4.660,1789185298689556.380	,1789185298689561.040	
0,MhcHeadCollapse,AI_VECTOR_CORE,47,496,4.460,1789185298689564.880	,1789185298689569.340	
0,MhcHeadCollapse,AI_VECTOR_CORE,47,497,4.480,1789185298689574.740	,1789185298689579.220	
0,MhcHeadCollapse,AI_VECTOR_CORE,47,498,4.460,1789185298689585.080	,1789185298689589.540	
0,MhcHeadCollapse,AI_VECTOR_CORE,47,499,4.460,1789185298689595.140	,1789185298689599.600	
0,MhcHeadCollapse,AI_VECTOR_CORE,47,500,4.600,1789185298689603.460	,1789185298689608.060	
0,MhcHeadCollapse,AI_VECTOR_CORE,47,501,4.560,1789185298689613.680	,1789185298689618.240	
0,MhcHeadCollapse,AI_VECTOR_CORE,47,502,4.640,1789185298689623.680	,1789185298689628.320	
0,MhcHeadCollapse,AI_VECTOR_CORE,47,503,4.540,1789185298689633.980	,1789185298689638.520	
0,MhcHeadCollapse,AI_VECTOR_CORE,47,504,4.680,1789185298689641.520	,1789185298689646.200	
0,MhcHeadCollapse,AI_VECTOR_CORE,47,505,4.600,1789185298689652.520	,1789185298689657.120	
0,MhcHeadCollapse,AI_VECTOR_CORE,47,506,4.460,1789185298689663.640	,1789185298689668.100	
0,MhcHeadCollapse,AI_VECTOR_CORE,47,507,4.520,1789185298689673.740	,1789185298689678.260	
0,MhcHeadCollapse,AI_VECTOR_CORE,47,508,4.600,1789185298689678.360	,1789185298689682.960	
0,MhcHeadCollapse,AI_VECTOR_CORE,47,509,4.560,1789185298689692.120	,1789185298689696.680	
0,MhcHeadCollapse,AI_VECTOR_CORE,47,510,4.380,1789185298689702.740	,1789185298689707.120	
