Device_id,Model ID,Task ID,Stream ID,Op Name,OP Type,OP State,Task Type,Task Start Time(us),Task Duration(us),Task Wait Time(us),Block Dim,Mix Block Dim,HF32 Eligible,Input Shapes,Input Data Types,Input Formats,Output Shapes,Output Data Types,Output Formats,Context ID,aicore_time(us),aic_total_cycles,aic_mac_time(us),aic_mac_ratio,aic_scalar_time(us),aic_scalar_ratio,aic_mte1_time(us),aic_mte1_ratio,aic_mte2_time(us),aic_mte2_ratio,aic_fixpipe_time(us),aic_fixpipe_ratio,aic_icache_miss_rate,aiv_time(us),aiv_total_cycles,aiv_vec_time(us),aiv_vec_ratio,aiv_scalar_time(us),aiv_scalar_ratio,aiv_mte2_time(us),aiv_mte2_ratio,aiv_mte3_time(us),aiv_mte3_ratio,aiv_icache_miss_rate,cube_utilization(%)
0,4294967295,20,82,MhcHeadCollapse,MhcHeadCollapse,dynamic,AI_VECTOR_CORE,1789388013630619.769	,9.480,0.000000,20,0,NO,"""1,32,1024;8,1024;8;8""",FLOAT16;FLOAT;FLOAT;FLOAT,ND;ND;ND;ND,"""1,32,128""",FLOAT16,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.152,236011,1.731,0.242,5.153,0.721,0.799,0.112,0.199,0.028,0.0,0.000
0,4294967295,21,82,MhcHeadCollapse,MhcHeadCollapse,dynamic,AI_VECTOR_CORE,1789388013630629.289	,9.721,0.020000,20,0,NO,"""1,32,1024;8,1024;8;8""",FLOAT16;FLOAT;FLOAT;FLOAT,ND;ND;ND;ND,"""1,32,128""",FLOAT16,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.196,237457,1.731,0.241,4.965,0.69,1.032,0.143,0.211,0.029,0.0,0.000
0,4294967295,22,82,MhcHeadCollapse,MhcHeadCollapse,dynamic,AI_VECTOR_CORE,1789388013630639.030	,9.720,0.029000,20,0,NO,"""1,32,1024;8,1024;8;8""",FLOAT16;FLOAT;FLOAT;FLOAT,ND;ND;ND;ND,"""1,32,128""",FLOAT16,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.253,239346,1.731,0.239,5.189,0.715,0.831,0.115,0.199,0.027,0.0,0.000
0,4294967295,23,82,MhcHeadCollapse,MhcHeadCollapse,dynamic,AI_VECTOR_CORE,1789388013630648.770	,9.900,0.030000,20,0,NO,"""1,32,1024;8,1024;8;8""",FLOAT16;FLOAT;FLOAT;FLOAT,ND;ND;ND;ND,"""1,32,128""",FLOAT16,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.461,246207,1.731,0.232,5.02,0.673,1.197,0.16,0.212,0.028,0.0,0.000
0,4294967295,24,82,MhcHeadCollapse,MhcHeadCollapse,dynamic,AI_VECTOR_CORE,1789388013630658.690	,9.620,0.100000,20,0,NO,"""1,32,1024;8,1024;8;8""",FLOAT16;FLOAT;FLOAT;FLOAT,ND;ND;ND;ND,"""1,32,128""",FLOAT16,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.19,237285,1.731,0.241,5.014,0.697,0.967,0.135,0.199,0.028,0.0,0.000
0,4294967295,26,82,MhcHeadCollapse,MhcHeadCollapse,dynamic,AI_VECTOR_CORE,1789388013630736.932	,9.580,68.630000,20,0,NO,"""1,32,1024;8,1024;8;8""",FLOAT16;FLOAT;FLOAT;FLOAT,ND;ND;ND;ND,"""1,32,128""",FLOAT16,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.207,237825,1.731,0.24,4.903,0.68,1.063,0.147,0.213,0.03,0.0,0.000
0,4294967295,27,82,MhcHeadCollapse,MhcHeadCollapse,dynamic,AI_VECTOR_CORE,1789388013630756.612	,9.520,9.920000,20,0,NO,"""1,32,1024;8,1024;8;8""",FLOAT16;FLOAT;FLOAT;FLOAT,ND;ND;ND;ND,"""1,32,128""",FLOAT16,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.112,234680,1.731,0.243,5.095,0.716,0.789,0.111,0.199,0.028,0.0,0.000
0,4294967295,28,82,MhcHeadCollapse,MhcHeadCollapse,dynamic,AI_VECTOR_CORE,1789388013630766.152	,9.240,0.230000,20,0,NO,"""1,32,1024;8,1024;8;8""",FLOAT16;FLOAT;FLOAT;FLOAT,ND;ND;ND;ND,"""1,32,128""",FLOAT16,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.996,230880,1.731,0.247,4.784,0.684,0.97,0.139,0.212,0.03,0.0,0.000
0,4294967295,29,82,MhcHeadCollapse,MhcHeadCollapse,dynamic,AI_VECTOR_CORE,1789388013630777.472	,9.240,2.010000,20,0,NO,"""1,32,1024;8,1024;8;8""",FLOAT16;FLOAT;FLOAT;FLOAT,ND;ND;ND;ND,"""1,32,128""",FLOAT16,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.925,228510,1.731,0.25,4.954,0.715,0.745,0.108,0.199,0.029,0.0,0.000
0,4294967295,30,82,MhcHeadCollapse,MhcHeadCollapse,dynamic,AI_VECTOR_CORE,1789388013630786.732	,9.881,0.010000,20,0,NO,"""1,32,1024;8,1024;8;8""",FLOAT16;FLOAT;FLOAT;FLOAT,ND;ND;ND;ND,"""1,32,128""",FLOAT16,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.383,243650,1.731,0.234,5.0,0.677,1.146,0.155,0.211,0.029,0.0,0.000
0,4294967295,31,82,MhcHeadCollapse,MhcHeadCollapse,dynamic,AI_VECTOR_CORE,1789388013630798.413	,9.880,1.869000,20,0,NO,"""1,32,1024;8,1024;8;8""",FLOAT16;FLOAT;FLOAT;FLOAT,ND;ND;ND;ND,"""1,32,128""",FLOAT16,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.332,241966,1.731,0.236,5.222,0.712,0.882,0.12,0.199,0.027,0.0,0.000
0,4294967295,32,82,MhcHeadCollapse,MhcHeadCollapse,dynamic,AI_VECTOR_CORE,1789388013630808.313	,9.560,0.000000,20,0,NO,"""1,32,1024;8,1024;8;8""",FLOAT16;FLOAT;FLOAT;FLOAT,ND;ND;ND;ND,"""1,32,128""",FLOAT16,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.187,237158,1.731,0.241,4.874,0.678,1.076,0.15,0.211,0.029,0.0,0.000
0,4294967295,33,82,MhcHeadCollapse,MhcHeadCollapse,dynamic,AI_VECTOR_CORE,1789388013630817.893	,9.560,0.190000,20,0,NO,"""1,32,1024;8,1024;8;8""",FLOAT16;FLOAT;FLOAT;FLOAT,ND;ND;ND;ND,"""1,32,128""",FLOAT16,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.197,237502,1.731,0.241,5.143,0.715,0.826,0.115,0.199,0.028,0.0,0.000
0,4294967295,34,82,MhcHeadCollapse,MhcHeadCollapse,dynamic,AI_VECTOR_CORE,1789388013630827.493	,10.101,0.000000,20,0,NO,"""1,32,1024;8,1024;8;8""",FLOAT16;FLOAT;FLOAT;FLOAT,ND;ND;ND;ND,"""1,32,128""",FLOAT16,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.451,245894,1.731,0.232,5.015,0.673,1.193,0.16,0.211,0.028,0.0,0.000
0,4294967295,35,82,MhcHeadCollapse,MhcHeadCollapse,dynamic,AI_VECTOR_CORE,1789388013630837.614	,9.800,0.000000,20,0,NO,"""1,32,1024;8,1024;8;8""",FLOAT16;FLOAT;FLOAT;FLOAT,ND;ND;ND;ND,"""1,32,128""",FLOAT16,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.274,240053,1.731,0.238,5.118,0.704,0.938,0.129,0.199,0.027,0.0,0.000
0,4294967295,38,82,MhcHeadCollapse,MhcHeadCollapse,dynamic,AI_VECTOR_CORE,1789388013630935.775	,9.561,88.450000,20,0,NO,"""1,32,1024;8,1024;8;8""",FLOAT16;FLOAT;FLOAT;FLOAT,ND;ND;ND;ND,"""1,32,128""",FLOAT16,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.159,236262,1.731,0.242,4.872,0.68,1.043,0.146,0.211,0.03,0.0,0.000
0,4294967295,39,82,MhcHeadCollapse,MhcHeadCollapse,dynamic,AI_VECTOR_CORE,1789388013630945.356	,9.520,0.000000,20,0,NO,"""1,32,1024;8,1024;8;8""",FLOAT16;FLOAT;FLOAT;FLOAT,ND;ND;ND;ND,"""1,32,128""",FLOAT16,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.098,234223,1.731,0.244,5.075,0.715,0.797,0.112,0.199,0.028,0.0,0.000
0,4294967295,40,82,MhcHeadCollapse,MhcHeadCollapse,dynamic,AI_VECTOR_CORE,1789388013630958.676	,9.260,3.980000,20,0,NO,"""1,32,1024;8,1024;8;8""",FLOAT16;FLOAT;FLOAT;FLOAT,ND;ND;ND;ND,"""1,32,128""",FLOAT16,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.001,231046,1.731,0.247,4.787,0.684,0.965,0.138,0.211,0.03,0.0,0.000
0,4294967295,41,82,MhcHeadCollapse,MhcHeadCollapse,dynamic,AI_VECTOR_CORE,1789388013630967.956	,9.240,0.000000,20,0,NO,"""1,32,1024;8,1024;8;8""",FLOAT16;FLOAT;FLOAT;FLOAT,ND;ND;ND;ND,"""1,32,128""",FLOAT16,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.972,230077,1.731,0.248,4.986,0.715,0.763,0.109,0.199,0.029,0.0,0.000
0,4294967295,42,82,MhcHeadCollapse,MhcHeadCollapse,dynamic,AI_VECTOR_CORE,1789388013630979.316	,9.921,2.010000,20,0,NO,"""1,32,1024;8,1024;8;8""",FLOAT16;FLOAT;FLOAT;FLOAT,ND;ND;ND;ND,"""1,32,128""",FLOAT16,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.379,243519,1.731,0.235,4.965,0.673,1.175,0.159,0.212,0.029,0.0,0.000
0,4294967295,43,82,MhcHeadCollapse,MhcHeadCollapse,dynamic,AI_VECTOR_CORE,1789388013630989.257	,9.840,0.079000,20,0,NO,"""1,32,1024;8,1024;8;8""",FLOAT16;FLOAT;FLOAT;FLOAT,ND;ND;ND;ND,"""1,32,128""",FLOAT16,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.315,241404,1.731,0.237,5.226,0.714,0.866,0.118,0.199,0.027,0.0,0.000
0,4294967295,44,82,MhcHeadCollapse,MhcHeadCollapse,dynamic,AI_VECTOR_CORE,1789388013630999.137	,9.540,0.160000,20,0,NO,"""1,32,1024;8,1024;8;8""",FLOAT16;FLOAT;FLOAT;FLOAT,ND;ND;ND;ND,"""1,32,128""",FLOAT16,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.181,236963,1.731,0.241,4.923,0.686,1.018,0.142,0.212,0.03,0.0,0.000
0,4294967295,45,82,MhcHeadCollapse,MhcHeadCollapse,dynamic,AI_VECTOR_CORE,1789388013631008.697	,9.540,0.000000,20,0,NO,"""1,32,1024;8,1024;8;8""",FLOAT16;FLOAT;FLOAT;FLOAT,ND;ND;ND;ND,"""1,32,128""",FLOAT16,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.176,236818,1.731,0.241,5.147,0.717,0.798,0.111,0.199,0.028,0.0,0.000
0,4294967295,46,82,MhcHeadCollapse,MhcHeadCollapse,dynamic,AI_VECTOR_CORE,1789388013631018.277	,10.080,0.000000,20,0,NO,"""1,32,1024;8,1024;8;8""",FLOAT16;FLOAT;FLOAT;FLOAT,ND;ND;ND;ND,"""1,32,128""",FLOAT16,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.454,245989,1.731,0.232,5.123,0.687,1.091,0.146,0.211,0.028,0.0,0.000
