Device_id,kernel_name,kernel_type,stream_id,task_id,task_time(us),task_start(us),task_stop(us)
0,MhcHeadCollapse,AI_VECTOR_CORE,188,154,9.220,1789389240923529.822	,1789389240923539.042	
0,MhcHeadCollapse,AI_VECTOR_CORE,188,155,8.960,1789389240923539.062	,1789389240923548.022	
0,N/A,EVENT_RECORD,188,156,0.020,1789389240923548.042	,1789389240923548.062	
0,N/A,EVENT_RECORD,188,157,0.020,1789389240923591.903	,1789389240923591.923	
0,MhcHeadCollapse,AI_VECTOR_CORE,188,158,9.360,1789389240923603.044	,1789389240923612.404	
0,MhcHeadCollapse,AI_VECTOR_CORE,188,159,9.620,1789389240923619.404	,1789389240923629.024	
0,MhcHeadCollapse,AI_VECTOR_CORE,188,160,9.660,1789389240923629.044	,1789389240923638.704	
0,MhcHeadCollapse,AI_VECTOR_CORE,188,161,9.000,1789389240923638.724	,1789389240923647.724	
0,MhcHeadCollapse,AI_VECTOR_CORE,188,162,9.101,1789389240923647.744	,1789389240923656.845	
0,MhcHeadCollapse,AI_VECTOR_CORE,188,163,9.300,1789389240923656.885	,1789389240923666.185	
0,MhcHeadCollapse,AI_VECTOR_CORE,188,164,9.240,1789389240923666.205	,1789389240923675.445	
0,MhcHeadCollapse,AI_VECTOR_CORE,188,165,9.520,1789389240923675.465	,1789389240923684.985	
0,MhcHeadCollapse,AI_VECTOR_CORE,188,166,9.220,1789389240923685.005	,1789389240923694.225	
0,MhcHeadCollapse,AI_VECTOR_CORE,188,167,8.941,1789389240923694.245	,1789389240923703.186	
0,N/A,EVENT_RECORD,188,168,0.000,1789389240923703.306	,1789389240923703.306	
0,N/A,EVENT_RECORD,188,169,0.020,1789389240923745.486	,1789389240923745.506	
0,MhcHeadCollapse,AI_VECTOR_CORE,188,170,9.380,1789389240923757.247	,1789389240923766.627	
0,MhcHeadCollapse,AI_VECTOR_CORE,188,171,9.620,1789389240923772.087	,1789389240923781.707	
0,MhcHeadCollapse,AI_VECTOR_CORE,188,172,9.560,1789389240923781.747	,1789389240923791.307	
0,MhcHeadCollapse,AI_VECTOR_CORE,188,173,9.841,1789389240923791.327	,1789389240923801.168	
0,MhcHeadCollapse,AI_VECTOR_CORE,188,174,9.440,1789389240923801.188	,1789389240923810.628	
0,MhcHeadCollapse,AI_VECTOR_CORE,188,175,9.380,1789389240923810.648	,1789389240923820.028	
0,MhcHeadCollapse,AI_VECTOR_CORE,188,176,9.220,1789389240923820.048	,1789389240923829.268	
0,MhcHeadCollapse,AI_VECTOR_CORE,188,177,9.540,1789389240923829.288	,1789389240923838.828	
0,MhcHeadCollapse,AI_VECTOR_CORE,188,178,9.180,1789389240923838.848	,1789389240923848.028	
0,MhcHeadCollapse,AI_VECTOR_CORE,188,179,8.981,1789389240923848.048	,1789389240923857.029	
0,N/A,EVENT_RECORD,188,180,0.020,1789389240923857.049	,1789389240923857.069	
0,N/A,EVENT_RECORD,188,181,0.020,1789389240923896.929	,1789389240923896.949	
0,MhcHeadCollapse,AI_VECTOR_CORE,188,182,9.360,1789389240923908.510	,1789389240923917.870	
0,MhcHeadCollapse,AI_VECTOR_CORE,188,183,9.620,1789389240923923.650	,1789389240923933.270	
0,MhcHeadCollapse,AI_VECTOR_CORE,188,184,9.620,1789389240923933.290	,1789389240923942.910	
0,MhcHeadCollapse,AI_VECTOR_CORE,188,185,8.980,1789389240923942.930	,1789389240923951.910	
0,MhcHeadCollapse,AI_VECTOR_CORE,188,186,8.981,1789389240923951.930	,1789389240923960.911	
0,MhcHeadCollapse,AI_VECTOR_CORE,188,187,9.360,1789389240923960.931	,1789389240923970.291	
0,MhcHeadCollapse,AI_VECTOR_CORE,188,188,9.160,1789389240923970.331	,1789389240923979.491	
0,MhcHeadCollapse,AI_VECTOR_CORE,188,189,9.520,1789389240923979.531	,1789389240923989.051	
0,MhcHeadCollapse,AI_VECTOR_CORE,188,190,9.220,1789389240923989.071	,1789389240923998.291	
0,MhcHeadCollapse,AI_VECTOR_CORE,188,191,9.001,1789389240923998.311	,1789389240924007.312	
0,N/A,EVENT_RECORD,188,192,0.020,1789389240924007.332	,1789389240924007.352	
0,N/A,EVENT_RECORD,188,193,0.020,1789389240924044.792	,1789389240924044.812	
0,MhcHeadCollapse,AI_VECTOR_CORE,188,194,9.340,1789389240924067.253	,1789389240924076.593	
0,MhcHeadCollapse,AI_VECTOR_CORE,188,195,9.460,1789389240924078.093	,1789389240924087.553	
0,MhcHeadCollapse,AI_VECTOR_CORE,188,196,9.601,1789389240924093.333	,1789389240924102.934	
0,MhcHeadCollapse,AI_VECTOR_CORE,188,197,9.720,1789389240924102.974	,1789389240924112.694	
0,MhcHeadCollapse,AI_VECTOR_CORE,188,198,9.060,1789389240924112.714	,1789389240924121.774	
0,MhcHeadCollapse,AI_VECTOR_CORE,188,199,8.640,1789389240924121.794	,1789389240924130.434	
0,MhcHeadCollapse,AI_VECTOR_CORE,188,200,8.780,1789389240924130.454	,1789389240924139.234	
0,MhcHeadCollapse,AI_VECTOR_CORE,188,201,9.500,1789389240924139.254	,1789389240924148.754	
0,MhcHeadCollapse,AI_VECTOR_CORE,188,202,9.281,1789389240924148.774	,1789389240924158.055	
0,MhcHeadCollapse,AI_VECTOR_CORE,188,203,9.000,1789389240924158.075	,1789389240924167.075	
0,N/A,EVENT_RECORD,188,204,0.020,1789389240924167.095	,1789389240924167.115	
0,N/A,EVENT_RECORD,188,205,0.020,1789389240924214.156	,1789389240924214.176	
0,MhcHeadCollapse,AI_VECTOR_CORE,188,206,9.380,1789389240924225.856	,1789389240924235.236	
0,MhcHeadCollapse,AI_VECTOR_CORE,188,207,9.440,1789389240924240.996	,1789389240924250.436	
0,MhcHeadCollapse,AI_VECTOR_CORE,188,208,9.621,1789389240924250.456	,1789389240924260.077	
0,MhcHeadCollapse,AI_VECTOR_CORE,188,209,9.820,1789389240924260.097	,1789389240924269.917	
0,MhcHeadCollapse,AI_VECTOR_CORE,188,210,9.060,1789389240924269.937	,1789389240924278.997	
0,MhcHeadCollapse,AI_VECTOR_CORE,188,211,9.300,1789389240924279.017	,1789389240924288.317	
0,MhcHeadCollapse,AI_VECTOR_CORE,188,212,9.280,1789389240924288.337	,1789389240924297.617	
0,MhcHeadCollapse,AI_VECTOR_CORE,188,213,9.521,1789389240924297.637	,1789389240924307.158	
0,MhcHeadCollapse,AI_VECTOR_CORE,188,214,9.300,1789389240924307.178	,1789389240924316.478	
0,MhcHeadCollapse,AI_VECTOR_CORE,188,215,8.980,1789389240924316.498	,1789389240924325.478	
0,N/A,EVENT_RECORD,188,216,0.020,1789389240924325.498	,1789389240924325.518	
0,N/A,EVENT_RECORD,188,217,0.020,1789389240924366.959	,1789389240924366.979	
0,MhcHeadCollapse,AI_VECTOR_CORE,188,218,9.440,1789389240924389.079	,1789389240924398.519	
0,MhcHeadCollapse,AI_VECTOR_CORE,188,219,9.641,1789389240924398.539	,1789389240924408.180	
0,MhcHeadCollapse,AI_VECTOR_CORE,188,220,9.500,1789389240924408.200	,1789389240924417.700	
0,MhcHeadCollapse,AI_VECTOR_CORE,188,221,9.820,1789389240924417.720	,1789389240924427.540	
0,MhcHeadCollapse,AI_VECTOR_CORE,188,222,9.040,1789389240924427.580	,1789389240924436.620	
0,MhcHeadCollapse,AI_VECTOR_CORE,188,223,9.320,1789389240924438.860	,1789389240924448.180	
0,MhcHeadCollapse,AI_VECTOR_CORE,188,224,9.381,1789389240924448.200	,1789389240924457.581	
0,MhcHeadCollapse,AI_VECTOR_CORE,188,225,8.880,1789389240924457.601	,1789389240924466.481	
0,MhcHeadCollapse,AI_VECTOR_CORE,188,226,9.180,1789389240924466.501	,1789389240924475.681	
0,MhcHeadCollapse,AI_VECTOR_CORE,188,227,9.020,1789389240924475.701	,1789389240924484.721	
0,N/A,EVENT_RECORD,188,228,0.020,1789389240924484.741	,1789389240924484.761	
0,N/A,EVENT_RECORD,188,229,0.020,1789389240924522.302	,1789389240924522.322	
0,MhcHeadCollapse,AI_VECTOR_CORE,188,230,9.400,1789389240924537.442	,1789389240924546.842	
0,MhcHeadCollapse,AI_VECTOR_CORE,188,231,9.621,1789389240924548.462	,1789389240924558.083	
0,MhcHeadCollapse,AI_VECTOR_CORE,188,232,9.620,1789389240924561.503	,1789389240924571.123	
0,MhcHeadCollapse,AI_VECTOR_CORE,188,233,9.900,1789389240924571.143	,1789389240924581.043	
0,MhcHeadCollapse,AI_VECTOR_CORE,188,234,9.040,1789389240924581.063	,1789389240924590.103	
0,MhcHeadCollapse,AI_VECTOR_CORE,188,235,9.300,1789389240924591.723	,1789389240924601.023	
0,MhcHeadCollapse,AI_VECTOR_CORE,188,236,9.261,1789389240924601.043	,1789389240924610.304	
0,MhcHeadCollapse,AI_VECTOR_CORE,188,237,9.520,1789389240924610.324	,1789389240924619.844	
0,MhcHeadCollapse,AI_VECTOR_CORE,188,238,9.260,1789389240924619.864	,1789389240924629.124	
0,MhcHeadCollapse,AI_VECTOR_CORE,188,239,8.980,1789389240924629.144	,1789389240924638.124	
0,N/A,EVENT_RECORD,188,240,0.020,1789389240924639.084	,1789389240924639.104	
0,N/A,EVENT_RECORD,188,241,0.020,1789389240924681.645	,1789389240924681.665	
0,MhcHeadCollapse,AI_VECTOR_CORE,188,242,9.720,1789389240924703.066	,1789389240924712.786	
0,MhcHeadCollapse,AI_VECTOR_CORE,188,243,9.600,1789389240924714.326	,1789389240924723.926	
0,MhcHeadCollapse,AI_VECTOR_CORE,188,244,9.600,1789389240924723.946	,1789389240924733.546	
0,MhcHeadCollapse,AI_VECTOR_CORE,188,245,9.800,1789389240924733.566	,1789389240924743.366	
0,MhcHeadCollapse,AI_VECTOR_CORE,188,246,9.120,1789389240924743.386	,1789389240924752.506	
